data0,data1,data2,data3,data4,data5,data6 
1181,13:23,300,8.52,2554.00,流入,--
1182,13:23,200,8.52,1704.00,流入,--
1183,13:23,1500,8.52,12780.00,流出,--
1184,13:23,500,8.52,4260.00,流入,--
1185,13:23,1500,8.52,12780.00,流出,--
1186,13:23,500,8.52,4260.00,流入,--
1187,13:23,500,8.52,4260.00,平盘,--
1188,13:23,25700,8.51,218714.00,流出,--
1189,13:22,500,8.51,4255.00,流出,--
1190,13:22,6900,8.52,58788.00,流入,--
1191,13:22,2200,8.51,18722.00,流出,--
1192,13:22,20000,8.51,170200.00,流出,--
1193,13:22,2200,8.51,18722.00,流出,--
1194,13:22,700,8.52,5964.00,流入,--
1195,13:22,1000,8.51,8510.00,流出,--
1196,13:22,4600,8.52,39153.00,流入,--
1197,13:22,4000,8.51,34040.00,流出,--
1198,13:22,4400,8.52,37488.00,流入,--
1199,13:22,200,8.51,1702.00,流出,--
1200,13:22,700,8.52,5964.00,流入,--
1201,13:22,1700,8.51,14473.00,流出,--
1202,13:22,4700,8.51,39997.00,流出,--
1203,13:22,1800,8.51,15318.00,流出,--
1204,13:22,10400,8.51,88504.00,流出,--
1205,13:22,9130,8.51,77696.30,流入,--
1206,13:21,42000,8.51,357020.00,流入,--
1207,13:21,11500,8.51,97865.00,流入,--
1208,13:21,100,8.51,851.00,流入,--
1209,13:21,500,8.51,4253.00,流入,--
1210,13:21,1400,8.51,11914.00,流入,--
1211,13:21,1500,8.51,12765.00,流入,--
1212,13:21,11000,8.51,93610.00,流出,--
1213,13:21,8100,8.52,69012.00,流入,--
1214,13:21,20000,8.51,170200.00,流出,--
1215,13:21,400,8.52,3408.00,流入,--
1216,13:21,6000,8.51,51060.00,流出,--
1217,13:20,2300,8.51,19573.00,流出,--
1218,13:20,100,8.52,852.00,流出,--
1219,13:20,20000,8.51,170229.00,流出,--
1220,13:20,1100,8.52,9372.00,流出,--
1221,13:20,9900,8.52,84348.00,流出,--
1222,13:20,800,8.52,6816.00,流出,--
1223,13:20,90000,8.52,766600.00,流入,--
1224,13:20,13300,8.51,113183.00,流出,--
1225,13:20,5000,8.51,42550.00,流出,--
1226,13:20,1800,8.51,15332.00,流出,--
1227,13:20,1600,8.52,13622.00,流入,--
1228,13:20,5000,8.51,42550.00,流出,--
1229,13:20,20000,8.50,170015.00,流出,--
1230,13:19,200,8.51,1702.00,流出,--
1231,13:19,200,8.51,1702.00,流出,--
1232,13:19,157500,8.50,1339083.65,流出,--
1233,13:19,20000,8.51,170200.00,流出,--
1234,13:19,3000,8.51,25530.00,流出,--
1235,13:19,13000,8.51,110630.00,流出,--
1236,13:19,1100,8.51,9366.00,流出,--
1237,13:19,2500,8.51,21275.00,流出,--
1238,13:19,6200,8.51,52762.00,流出,--
1239,13:19,200,8.51,1702.00,流出,--
1240,13:19,1600,8.51,13616.00,流出,--
1241,13:19,21000,8.51,178710.00,流出,--
1242,13:19,10000,8.51,85100.00,流出,--
1243,13:19,200,8.52,1704.00,流入,--
1244,13:18,2000,8.51,17020.00,流出,--
1245,13:18,2400,8.52,20443.00,流入,--
1246,13:18,20000,8.51,170200.00,流出,--
1247,13:18,2000,8.52,17040.00,流入,--
1248,13:18,3800,8.51,32338.00,流出,--
1249,13:18,4000,8.51,34040.00,流出,--
1250,13:18,7500,8.52,63890.00,流入,--
1251,13:18,12000,8.52,102240.00,流入,--
1252,13:18,1000,8.51,8510.00,流出,--
1253,13:18,11200,8.52,95424.00,流入,--
1254,13:18,17000,8.52,144840.00,流入,--
1255,13:18,28500,8.52,242820.00,流出,--
1256,13:18,1300,8.52,11076.00,流入,--
1257,13:17,1500,8.52,12780.00,流出,--
1258,13:17,800,8.52,6816.00,流出,--
1259,13:17,900,8.52,7668.00,平盘,--
1260,13:17,100,8.51,851.00,流出,--
1261,13:17,700,8.51,5963.00,流出,--
1262,13:17,9700,8.51,82555.00,流出,--
1263,13:17,30200,8.52,257007.00,流出,--
1264,13:17,24700,8.52,210204.00,流入,--
1265,13:17,2200,8.51,18737.00,流出,--
1266,13:17,5100,8.52,43452.00,流入,--
1267,13:17,400,8.51,3404.00,流出,--
1268,13:17,6500,8.52,55380.00,流入,--
1269,13:17,5100,8.51,43407.00,流出,--
1270,13:17,6000,8.52,51120.00,流入,--
1271,13:17,200,8.52,1704.00,平盘,--
1272,13:16,5300,8.53,45204.00,流入,--
1273,13:16,21500,8.52,183045.00,流出,--
1274,13:16,300,8.53,2559.00,流入,--
1275,13:16,2000,8.52,17040.00,流出,--
1276,13:16,4300,8.52,36676.00,流出,--
1277,13:16,23700,8.52,201961.00,流出,--
1278,13:16,600,8.53,5118.00,流入,--
1279,13:16,1000,8.53,8530.00,流入,--
1280,13:16,21000,8.52,178930.00,流出,--
1281,13:15,22000,8.53,187460.00,流入,--
1282,13:15,2900,8.53,24737.00,流入,--
1283,13:15,26200,8.53,223286.00,流入,--
1284,13:15,800,8.53,6824.00,流入,--
1285,13:15,600,8.53,5115.00,流入,--
1286,13:15,1500,8.53,12795.00,流入,--
1287,13:15,20000,8.52,170400.00,流出,--
1288,13:15,500,8.53,4265.00,流入,--
1289,13:15,1000,8.52,8520.00,流出,--
1290,13:14,500,8.52,4260.00,流出,--
1291,13:14,20000,8.52,170400.00,流出,--
1292,13:14,1000,8.53,8530.00,流入,--
1293,13:14,100,8.53,853.00,流入,--
1294,13:14,100,8.52,852.00,流出,--
1295,13:14,1000,8.52,8520.00,流出,--
1296,13:14,3000,8.52,25560.00,流出,--
1297,13:14,1000,8.53,8530.00,流入,--
1298,13:14,300,8.52,2556.00,流出,--
1299,13:14,11800,8.53,100554.00,流入,--
1300,13:14,1000,8.52,8520.00,流出,--
1301,13:13,7900,8.52,67308.00,流出,--
1302,13:13,5700,8.52,48564.00,流出,--
1303,13:13,12200,8.52,104059.00,流出,--
1304,13:13,900,8.52,7668.00,流出,--
1305,13:13,200,8.53,1706.00,流入,--
1306,13:13,500,8.53,4265.00,流入,--
1307,13:13,3000,8.53,25562.00,流入,--
1308,13:12,1700,8.52,14484.00,流出,--
1309,13:12,4000,8.52,34080.00,流出,--
1310,13:12,100,8.52,852.00,流出,--
1311,13:12,455,8.52,3876.60,流入,--
1312,13:12,20845,8.52,177599.40,流出,--
1313,13:12,300,8.52,2556.00,流出,--
1314,13:12,100,8.53,853.00,流入,--
1315,13:12,12800,8.52,109056.00,流出,--
1316,13:12,700,8.52,5964.00,流出,--
1317,13:12,1000,8.52,8520.00,流出,--
1318,13:12,6655,8.52,56700.60,流入,--
1319,13:12,1000,8.52,8520.00,流入,--
1320,13:12,1500,8.51,12765.00,流出,--
1321,13:11,1000,8.52,8520.00,流入,--
1322,13:11,100,8.52,852.00,流入,--
1323,13:11,5400,8.52,46008.00,流入,--
1324,13:11,9945,8.52,84731.40,流出,--
1325,13:11,3000,8.53,25590.00,流入,--
1326,13:11,300,8.52,2556.00,流出,--
1327,13:11,30400,8.52,259008.00,流出,--
1328,13:11,100,8.53,853.00,流入,--
1329,13:11,1000,8.52,8520.00,流出,--
1330,13:11,3200,8.52,27264.00,流出,--
1331,13:11,9000,8.53,76685.00,流入,--
1332,13:11,20000,8.52,170400.00,流出,--
1333,13:11,800,8.53,6821.00,流入,--
1334,13:11,1000,8.53,8526.00,流入,--
1335,13:11,1800,8.53,15354.00,流入,--
1336,13:10,28200,8.52,240264.00,流出,--
1337,13:10,3500,8.52,29824.00,流出,--
1338,13:10,4300,8.52,36636.00,流出,--
1339,13:10,1700,8.52,14484.00,流出,--
1340,13:10,700,8.52,5964.00,流出,--
1341,13:10,3300,8.53,28149.00,流入,--
1342,13:10,9200,8.52,78384.00,流出,--
1343,13:10,2400,8.53,20472.00,流入,--
1344,13:10,500,8.52,4260.00,流出,--
1345,13:10,100,8.52,852.00,流出,--
1346,13:10,13300,8.52,113419.00,流出,--
1347,13:09,300,8.52,2556.00,流出,--
1348,13:09,32300,8.52,275304.00,流出,--
1349,13:09,200,8.53,1706.00,流入,--
1350,13:09,3800,8.53,32411.00,流入,--
1351,13:09,1300,8.53,11089.00,流入,--
1352,13:09,2400,8.53,20472.00,流入,--
1353,13:09,500,8.52,4260.00,流出,--
1354,13:09,100,8.53,853.00,流入,--
1355,13:09,20000,8.52,170400.00,流出,--
1356,13:09,200,8.53,1706.00,流入,--
1357,13:09,1000,8.53,8530.00,流入,--
1358,13:09,3700,8.53,31561.00,流出,--
1359,13:08,100,8.54,854.00,流入,--
1360,13:08,100,8.53,853.00,流入,--
1361,13:08,1500,8.52,12780.00,流出,--
1362,13:08,1200,8.53,10236.00,平盘,--
1363,13:08,3900,8.52,33239.00,流出,--
1364,13:08,500,8.53,4265.00,流入,--
1365,13:08,9500,8.53,81035.00,流出,--
1366,13:08,2600,8.53,22178.00,流出,--
1367,13:08,1000,8.53,8530.00,流出,--
1368,13:08,2700,8.52,23012.00,流出,--
1369,13:08,7200,8.53,61416.00,流出,--
1370,13:07,10000,8.52,85244.45,流出,--
1371,13:07,2000,8.53,17060.00,流出,--
1372,13:07,10000,8.53,85310.50,流出,--
1373,13:07,2150,8.54,18361.00,流入,--
1374,13:07,200,8.53,1706.95,流出,--
1375,13:07,1400,8.55,11970.00,流入,--
1376,13:07,4300,8.54,36722.00,流出,--
1377,13:07,105,8.54,896.70,流入,--
1378,13:06,5500,8.54,46965.00,流入,--
1379,13:06,1800,8.53,15354.00,流出,--
1380,13:06,200,8.53,1706.00,流入,--
1381,13:06,2400,8.53,20472.00,流入,--
1382,13:06,5800,8.53,49474.00,流入,--
1383,13:06,11600,8.53,98948.00,流出,--
1384,13:06,1600,8.53,13648.00,流出,--
1385,13:06,1400,8.53,11942.00,流入,--
1386,13:06,600,8.53,5118.00,流出,--
1387,13:06,1400,8.53,11942.00,流入,--
1388,13:06,1100,8.53,9383.00,流入,--
1389,13:06,2200,8.52,18765.00,流出,--
1390,13:05,4500,8.53,38375.00,流入,--
1391,13:05,1000,8.53,8530.00,流入,--
1392,13:05,1000,8.52,8520.00,流出,--
1393,13:05,100,8.53,853.00,流入,--
1394,13:05,3000,8.52,25560.00,流出,--
1395,13:05,1000,8.53,8530.00,流入,--
1396,13:05,15100,8.53,128803.00,流出,--
1397,13:05,17100,8.54,145913.00,流入,--
1398,13:05,500,8.53,4265.00,流出,--
1399,13:05,400,8.53,3413.00,流出,--
1400,13:05,16500,8.53,140745.00,流出,--
1401,13:05,3000,8.54,25620.00,流入,--
1402,13:04,4700,8.53,40091.00,流出,--
1403,13:04,11100,8.53,94683.00,流出,--
1404,13:04,20000,8.53,170600.00,流出,--
1405,13:04,200,8.54,1708.00,流入,--
1406,13:04,6700,8.53,57151.00,流出,--
1407,13:04,900,8.53,7677.00,流出,--
1408,13:04,2000,8.53,17060.00,流出,--
1409,13:04,16700,8.53,142451.00,流出,--
1410,13:03,100,8.54,854.00,流入,--
1411,13:03,15695,8.54,134035.30,流出,--
1412,13:03,300,8.54,2562.00,流出,--
1413,13:03,600,8.55,5130.00,流入,--
1414,13:03,20600,8.54,175924.00,流出,--
1415,13:03,500,8.55,4275.00,流入,--
1416,13:03,200,8.55,1710.00,流入,--
1417,13:03,7400,8.55,63260.00,流入,--
1418,13:02,400,8.55,3420.00,流入,--
1419,13:02,500,8.55,4275.00,流入,--
1420,13:02,16100,8.54,137494.00,流出,--
1421,13:02,500,8.54,4270.00,流出,--
1422,13:02,10000,8.54,85400.00,流出,--
1423,13:02,3500,8.55,29925.00,流入,--
1424,13:02,1100,8.55,9405.00,流入,--
1425,13:02,300,8.55,2565.00,流入,--
1426,13:02,300,8.54,2562.00,流出,--
1427,13:02,100,8.54,854.00,流出,--
1428,13:02,3200,8.54,27328.00,流出,--
1429,13:02,700,8.54,5978.00,流出,--
1430,13:01,5000,8.55,42750.00,流入,--
1431,13:01,2600,8.54,22204.00,流出,--
1432,13:01,700,8.54,5978.00,流出,--
1433,13:01,2500,8.55,21361.00,流入,--
1434,13:01,2300,8.55,19665.00,流入,--
1435,13:01,100,8.55,855.00,流入,--
1436,13:01,700,8.54,5978.00,流出,--
1437,13:01,3000,8.54,25620.00,流出,--
1438,13:01,1000,8.55,8550.00,流入,--
1439,13:01,100,8.55,855.00,流入,--
1440,13:01,2200,8.54,18788.00,流出,--
1441,13:00,100,8.55,855.00,流入,--
1442,13:00,600,8.54,5124.00,流出,--
1443,13:00,20000,8.54,170800.00,流出,--
1444,13:00,200,8.55,1710.00,流入,--
1445,13:00,1000,8.55,8550.00,流入,--
1446,13:00,67100,8.55,573705.00,流入,--
1447,13:00,174751,8.55,1494813.15,流出,--
1448,13:00,53390,8.56,457008.40,流入,--
1449,11:30,2359,8.55,20169.45,流入,--
1450,11:29,22400,8.55,191518.00,流入,--
1451,11:29,3100,8.55,26486.00,流入,--
1452,11:29,1000,8.55,8550.00,流入,--
1453,11:29,100,8.54,854.00,流出,--
1454,11:29,1400,8.55,11970.00,流入,--
1455,11:29,13700,8.55,117135.00,流入,--
1456,11:29,200,8.55,1710.00,流入,--
1457,11:29,300,8.54,2562.00,流出,--
1458,11:29,905,8.54,7728.70,流出,--
1459,11:29,11600,8.55,99164.00,流入,--
1460,11:29,3000,8.55,25650.00,流入,--
1461,11:28,3500,8.54,29890.00,流出,--
1462,11:28,3000,8.55,25650.00,流入,--
1463,11:28,300,8.55,2565.00,流入,--
1464,11:28,200,8.55,1710.00,流入,--
1465,11:28,1000,8.54,8540.00,流出,--
1466,11:28,200,8.54,1708.00,流出,--
1467,11:28,10500,8.54,89670.00,流入,--
1468,11:28,1200,8.54,10248.00,流入,--
1469,11:28,400,8.54,3416.00,流入,--
1470,11:28,200,8.53,1706.00,流出,--
1471,11:28,2300,8.54,19622.00,流入,--
1472,11:28,19200,8.54,163793.00,流入,--
1473,11:28,1100,8.54,9394.00,流出,--
1474,11:28,1900,8.54,16226.00,流入,--
1475,11:27,400,8.54,3416.00,流入,--
1476,11:27,1500,8.54,12805.00,流入,--
1477,11:27,10200,8.54,87108.00,流入,--
1478,11:27,5200,8.54,44394.00,流入,--
1479,11:27,1500,8.54,12810.00,流入,--
1480,11:27,500,8.53,4265.00,流出,--
1481,11:27,1000,8.54,8540.00,流入,--
1482,11:27,2500,8.53,21325.00,流出,--
1483,11:27,600,8.53,5118.00,流出,--
1484,11:27,200,8.54,1708.00,流入,--
1485,11:27,8700,8.55,74332.00,流入,--
1486,11:27,200,8.53,1706.00,流出,--
1487,11:26,300,8.55,2565.00,流入,--
1488,11:26,20300,8.53,173231.00,流出,--
1489,11:26,500,8.54,4270.00,流出,--
1490,11:26,600,8.55,5130.00,流入,--
1491,11:26,1600,8.55,13666.00,流入,--
1492,11:26,1100,8.54,9384.00,平盘,--
1493,11:26,200,8.55,1710.00,流入,--
1494,11:26,12700,8.55,108512.76,流入,--
1495,11:26,20000,8.53,170600.00,流出,--
1496,11:26,300,8.53,2559.00,流出,--
1497,11:26,2000,8.53,17060.00,流出,--
1498,11:25,1400,8.53,11942.00,流出,--
1499,11:25,200,8.53,1706.00,流出,--
1500,11:25,24000,8.54,204760.00,流入,--
1501,11:25,100,8.54,854.00,流入,--
1502,11:25,20300,8.53,173159.00,流出,--
1503,11:25,100,8.54,854.00,流入,--
1504,11:25,300,8.54,2562.00,流入,--
1505,11:25,6800,8.53,58004.00,流出,--
1506,11:25,32500,8.54,277550.00,流入,--
1507,11:25,200,8.53,1706.00,流出,--
1508,11:25,23000,8.53,196210.00,流出,--
1509,11:24,500,8.53,4265.00,流出,--
1510,11:24,1500,8.54,12810.00,流入,--
1511,11:24,200,8.54,1708.00,流入,--
1512,11:24,2000,8.53,17060.00,流出,--
1513,11:24,8400,8.54,71733.00,流入,--
1514,11:24,14800,8.53,126252.00,流出,--
1515,11:24,20200,8.53,172306.00,流出,--
1516,11:24,1200,8.54,10248.00,流入,--
1517,11:24,1000,8.54,8532.00,流入,--
1518,11:24,100,8.54,854.00,流入,--
1519,11:24,1000,8.54,8540.00,流入,--
1520,11:24,1000,8.54,8540.00,流入,--
1521,11:23,300,8.54,2562.00,流入,--
1522,11:23,1500,8.53,12795.00,流出,--
1523,11:23,25800,8.53,220074.00,流出,--
1524,11:23,1700,8.53,14501.00,流出,--
1525,11:23,2400,8.54,20496.00,流入,--
1526,11:23,5500,8.54,46970.00,流入,--
1527,11:23,200,8.54,1708.00,流入,--
1528,11:23,1400,8.53,11954.00,流出,--
1529,11:23,3700,8.53,31595.00,流出,--
1530,11:22,6000,8.54,51240.00,流入,--
1531,11:22,200,8.54,1708.00,流入,--
1532,11:22,1800,8.53,15354.00,流出,--
1533,11:22,5500,8.53,46965.00,流出,--
1534,11:22,200,8.53,1706.00,流出,--
1535,11:22,1100,8.54,9394.00,流入,--
1536,11:22,200,8.54,1708.00,流入,--
1537,11:22,6200,8.54,52948.00,流入,--
1538,11:22,2900,8.54,24766.00,流入,--
1539,11:22,200,8.53,1706.00,流出,--
1540,11:22,2000,8.53,17060.00,流出,--
1541,11:21,1700,8.54,14518.00,流入,--
1542,11:21,200,8.53,1706.00,流出,--
1543,11:21,300,8.54,2562.00,流入,--
1544,11:21,1200,8.53,10236.00,流出,--
1545,11:21,200,8.54,1708.00,流入,--
1546,11:21,300,8.54,2562.00,流入,--
1547,11:21,300,8.53,2559.00,流出,--
1548,11:21,13076,8.54,111669.04,流出,--
1549,11:21,2200,8.54,18788.00,流出,--
1550,11:21,8200,8.55,70048.00,流入,--
1551,11:21,2200,8.54,18790.00,流出,--
1552,11:21,200,8.54,1708.00,流出,--
1553,11:21,11100,8.55,94905.00,流入,--
1554,11:21,100,8.55,855.00,流入,--
1555,11:21,2000,8.55,17100.00,流入,--
1556,11:20,40000,8.55,341800.00,流入,--
1557,11:20,400,8.55,3418.00,流入,--
1558,11:20,300,8.55,2564.00,流入,--
1559,11:20,18300,8.55,156293.00,流入,--
1560,11:20,20500,8.54,175070.00,流出,--
1561,11:20,2000,8.54,17080.00,流出,--
1562,11:19,1100,8.54,9394.00,流出,--
1563,11:19,59924,8.54,511335.72,流入,--
1564,11:19,18600,8.52,158472.00,流出,--
1565,11:19,2400,8.53,20472.00,流入,--
1566,11:19,2800,8.53,23884.00,流入,--
1567,11:19,76,8.53,648.28,流出,--
1568,11:19,200,8.54,1708.00,流入,--
1569,11:19,200,8.53,1706.00,流出,--
1570,11:19,1000,8.53,8530.00,流出,--
1571,11:19,4080,8.53,34802.40,流出,--
1572,11:19,1300,8.54,11102.00,流入,--
1573,11:18,14444,8.53,123207.32,流入,--
1574,11:18,400,8.53,3412.00,流入,--
1575,11:18,5156,8.53,43980.68,流出,--
1576,11:18,8000,8.53,68240.00,流出,--
1577,11:18,400,8.54,3416.00,流入,--
1578,11:18,200,8.53,1706.00,流出,--
1579,11:18,500,8.54,4270.00,流入,--
1580,11:18,700,8.54,5975.00,流入,--
1581,11:18,4700,8.53,40098.00,流出,--
1582,11:18,1800,8.54,15364.00,流入,--
1583,11:18,800,8.54,6827.00,流入,--
1584,11:18,20000,8.53,170600.00,流出,--
1585,11:18,4000,8.53,34120.00,流出,--
1586,11:17,300,8.53,2559.00,流出,--
1587,11:17,200,8.54,1708.00,流入,--
1588,11:17,1000,8.53,8530.00,流出,--
1589,11:17,100,8.54,854.00,流入,--
1590,11:17,108100,8.54,922098.00,流入,--
1591,11:17,100,8.54,854.00,流入,--
1592,11:17,200,8.53,1706.00,流出,--
1593,11:17,1200,8.54,10248.00,流入,--
1594,11:17,6000,8.54,51240.00,流入,--
1595,11:17,300,8.53,2559.00,流出,--
1596,11:16,5000,8.54,42700.00,流入,--
1597,11:16,200,8.53,1706.00,流出,--
1598,11:16,300,8.54,2562.00,流入,--
1599,11:16,100,8.53,853.00,流出,--
1600,11:16,20000,8.53,170600.00,流出,--
1601,11:16,500,8.54,4270.00,流入,--
1602,11:16,2400,8.54,20496.00,流入,--
1603,11:16,200,8.54,1708.00,流入,--
1604,11:16,1700,8.54,14518.00,流出,--
1605,11:16,34400,8.54,293776.00,流出,--
1606,11:16,200,8.54,1708.00,流出,--
1607,11:16,200,8.54,1708.00,流出,--
1608,11:16,16700,8.55,142785.00,流入,--
1609,11:15,200,8.55,1710.00,流入,--
1610,11:15,1000,8.55,8550.00,流入,--
1611,11:15,23200,8.54,198128.00,流出,--
1612,11:15,300,8.54,2562.00,流出,--
1613,11:15,200,8.54,1708.00,流出,--
1614,11:15,300,8.55,2565.00,流入,--
1615,11:15,13100,8.54,111874.00,流入,--
1616,11:15,1800,8.54,15371.00,流入,--
1617,11:15,20000,8.53,170600.00,流出,--
1618,11:15,1000,8.54,8540.00,流入,--
1619,11:14,1400,8.54,11954.00,流入,--
1620,11:14,1000,8.54,8540.00,流入,--
1621,11:14,800,8.54,6832.00,流入,--
1622,11:14,1800,8.54,15372.00,流出,--
1623,11:14,1000,8.54,8540.00,流出,--
1624,11:14,200,8.55,1710.00,流入,--
1625,11:14,9700,8.55,82840.00,流入,--
1626,11:14,100,8.54,854.00,流出,--
1627,11:14,200,8.54,1708.00,流出,--
1628,11:14,8300,8.54,70882.00,流出,--
1629,11:13,20000,8.54,170800.00,流出,--
1630,11:13,1800,8.55,15390.00,流入,--
1631,11:13,1300,8.54,11105.00,流出,--
1632,11:13,200,8.54,1708.00,流出,--
1633,11:13,1000,8.54,8540.00,流出,--
1634,11:13,200,8.55,1710.00,流入,--
1635,11:13,3500,8.54,29895.00,流出,--
1636,11:13,20000,8.53,170609.62,流出,--
1637,11:13,4938,8.54,42170.52,流入,--
1638,11:12,300,8.54,2562.00,流入,--
1639,11:12,31762,8.54,271247.48,流出,--
1640,11:12,20100,8.54,171654.00,流出,--
1641,11:12,3200,8.55,27360.00,流入,--
1642,11:12,300,8.54,2562.00,流出,--
1643,11:12,300,8.54,2562.00,流出,--
1644,11:12,100,8.55,855.00,流入,--
1645,11:12,5000,8.54,42700.00,流出,--
1646,11:12,3200,8.55,27360.00,流入,--
1647,11:12,12000,8.54,102498.00,流出,--
1648,11:12,300,8.55,2565.00,流入,--
1649,11:12,10000,8.55,85500.00,流入,--
1650,11:12,500,8.54,4270.00,流出,--
1651,11:11,200,8.55,1710.00,流入,--
1652,11:11,5000,8.55,42750.00,流入,--
1653,11:11,1200,8.55,10260.00,流入,--
1654,11:11,400,8.55,3418.00,流入,--
1655,11:11,29300,8.54,250510.00,流出,--
1656,11:11,200,8.55,1710.00,流入,--
1657,11:11,5038,8.54,43024.52,流入,--
1658,11:11,20000,8.53,170600.00,流出,--
1659,11:10,1200,8.53,10246.00,流出,--
1660,11:10,500,8.54,4270.00,流入,--
1661,11:10,4300,8.54,36722.00,流入,--
1662,11:10,5200,8.54,44408.00,流入,--
1663,11:10,8700,8.53,74281.00,流出,--
1664,11:10,3000,8.54,25620.00,流入,--
1665,11:10,1000,8.53,8530.00,流出,--
1666,11:10,32000,8.54,273280.00,流入,--
1667,11:10,5200,8.53,44407.00,流出,--
1668,11:10,1000,8.54,8540.00,流入,--
1669,11:10,200,8.53,1706.00,流出,--
1670,11:10,300,8.54,2562.00,流入,--
1671,11:10,9000,8.54,76860.00,流入,--
1672,11:10,600,8.54,5122.00,流入,--
1673,11:09,10700,8.54,91278.00,流入,--
1674,11:09,200,8.53,1706.00,流出,--
1675,11:09,4200,8.54,35868.00,流入,--
1676,11:09,200,8.54,1708.00,流入,--
1677,11:09,300,8.53,2559.00,流出,--
1678,11:09,200,8.54,1708.00,流入,--
1679,11:09,800,8.54,6832.00,流入,--
1680,11:09,500,8.53,4265.00,流出,--
1681,11:09,200,8.53,1706.00,流出,--
1682,11:09,5000,8.54,42700.00,流入,--
1683,11:08,1600,8.53,13648.00,流出,--
1684,11:08,2000,8.54,17080.00,流入,--
1685,11:08,3200,8.53,27296.00,流出,--
1686,11:08,500,8.54,4270.00,流入,--
1687,11:08,22200,8.53,189566.00,流出,--
1688,11:08,54600,8.53,466272.00,流出,--
1689,11:08,1600,8.54,13664.00,流入,--
1690,11:08,300,8.53,2559.00,流出,--
1691,11:07,400,8.53,3414.00,流出,--
1692,11:07,10900,8.53,92977.00,流出,--
1693,11:07,400,8.54,3416.00,流入,--
1694,11:07,600,8.54,5124.00,流入,--
1695,11:07,1600,8.54,13664.00,流入,--
1696,11:07,22000,8.54,187880.00,流入,--
1697,11:07,200,8.53,1706.00,流出,--
1698,11:07,5500,8.54,46970.00,流入,--
1699,11:07,500,8.54,4270.00,流入,--
1700,11:07,2400,8.54,20496.00,流入,--
1701,11:06,800,8.53,6824.00,流出,--
1702,11:06,5900,8.53,50327.00,流出,--
1703,11:06,10300,8.53,87859.00,流出,--
1704,11:06,8835,8.53,75365.55,流出,--
1705,11:06,200,8.53,1706.00,流出,--
1706,11:06,300,8.53,2559.00,流出,--
1707,11:06,1200,8.53,10236.00,流出,--
1708,11:06,300,8.54,2562.00,流入,--
1709,11:06,26500,8.53,226045.00,流出,--
1710,11:06,8000,8.53,68245.00,流出,--
1711,11:05,1200,8.53,10236.00,流出,--
1712,11:05,200,8.53,1706.00,流出,--
1713,11:05,1210,8.53,10321.30,流出,--
1714,11:05,1000,8.54,8540.00,流入,--
1715,11:05,5400,8.54,46063.00,流入,--
1716,11:05,1000,8.53,8530.00,流出,--
1717,11:05,1000,8.53,8530.00,流出,--
1718,11:05,200,8.53,1706.00,流出,--
1719,11:05,500,8.54,4270.00,流入,--
1720,11:05,800,8.53,6824.00,流出,--
1721,11:05,300,8.53,2559.00,流出,--
1722,11:05,4000,8.54,34160.00,流入,--
1723,11:04,900,8.53,7682.00,流出,--
1724,11:04,200,8.54,1708.00,流入,--
1725,11:04,200,8.53,1706.00,流出,--
1726,11:04,200,8.53,1706.00,流出,--
1727,11:04,100,8.53,853.00,流出,--
1728,11:04,2661,8.53,22698.33,流入,--
1729,11:04,13000,8.53,110890.00,流入,--
1730,11:04,50000,8.53,426500.00,流入,--
1731,11:04,1000,8.52,8520.00,流出,--
1732,11:04,16000,8.53,136470.00,流入,--
1733,11:04,100,8.52,852.00,流出,--
1734,11:04,200,8.52,1704.00,流出,--
1735,11:04,6000,8.53,51180.00,流入,--
1736,11:03,500,8.52,4260.00,流出,--
1737,11:03,15500,8.52,132214.00,流出,--
1738,11:03,2600,8.52,22152.00,流入,--
1739,11:03,1500,8.52,12780.00,流入,--
1740,11:03,100,8.51,851.00,流出,--
1741,11:03,2600,8.52,22149.00,流入,--
1742,11:03,200,8.51,1702.00,流出,--
1743,11:03,1800,8.52,15336.00,流入,--
1744,11:03,2500,8.52,21300.00,流入,--
1745,11:03,200,8.52,1704.00,流入,--
1746,11:03,1000,8.52,8520.00,流入,--
1747,11:03,300,8.52,2556.00,流入,--
1748,11:02,3700,8.51,31497.00,流出,--
1749,11:02,3800,8.51,32338.00,流出,--
1750,11:02,4600,8.52,39182.00,流入,--
1751,11:02,1100,8.52,9372.00,流入,--
1752,11:02,1500,8.52,12775.00,流入,--
1753,11:02,100,8.51,851.00,流出,--
1754,11:02,500,8.52,4260.00,流入,--
1755,11:02,500,8.51,4255.00,流出,--
1756,11:02,1200,8.51,10212.00,流出,--
1757,11:02,300,8.51,2553.00,流出,--
1758,11:02,21900,8.52,186540.65,流出,--
1759,11:02,2100,8.52,17892.00,流出,--
1760,11:01,6000,8.52,51120.00,流出,--
1761,11:01,4400,8.52,37488.00,流出,--
1762,11:01,100,8.52,852.00,流出,--
1763,11:01,500,8.52,4260.00,流出,--
1764,11:01,2000,8.52,17040.00,流出,--
1765,11:01,4500,8.52,38370.00,流出,--
1766,11:01,20200,8.52,172104.00,流出,--
1767,11:01,20100,8.52,171252.00,流出,--
1768,11:01,3000,8.52,25560.00,流出,--
1769,11:01,11000,8.52,93720.00,流出,--
1770,11:01,100,8.52,852.00,流出,--
1771,11:01,200,8.52,1704.00,流出,--
1772,11:01,10100,8.52,86152.00,流出,--
