data0,data1,data2,data3,data4,data5,data6
2483,13:53,1000,19.74,19740.00,流入,--
2484,13:53,4600,19.73,90783.00,流出,--
2485,13:53,1000,19.75,19750.00,流入,--
2486,13:53,1000,19.75,19750.00,流入,--
2487,13:53,4100,19.75,80942.00,流入,--
2488,13:53,300,19.75,5925.00,流入,--
2489,13:53,1000,19.75,19750.00,流入,--
2490,13:53,4600,19.75,90850.00,流出,--
2491,13:53,800,19.76,15808.00,流出,--
2492,13:53,800,19.77,15816.00,流入,--
2493,13:53,700,19.75,13835.00,流出,--
2494,13:53,13900,19.75,274681.00,流出,--
2495,13:52,400,19.77,7908.00,流出,--
2496,13:52,1800,19.78,35596.00,流入,--
2497,13:52,1300,19.77,25708.00,流出,--
2498,13:52,200,19.78,3956.00,流入,--
2499,13:52,1700,19.78,33626.00,流出,--
2500,13:52,1000,19.79,19790.00,流入,--
2501,13:52,1200,19.79,23738.00,流入,--
2502,13:52,2000,19.78,39560.00,流出,--
2503,13:52,1300,19.79,25727.00,流出,--
2504,13:52,100,19.79,1979.00,流入,--
2505,13:52,300,19.78,5934.00,流出,--
2506,13:52,1700,19.79,33643.00,流入,--
2507,13:51,2700,19.78,53406.00,流入,--
2508,13:51,500,19.77,9885.00,流出,--
2509,13:51,500,19.78,9890.00,流入,--
2510,13:51,7200,19.76,142228.00,流入,--
2511,13:51,1100,19.75,21725.00,流出,--
2512,13:51,1300,19.74,25694.00,流出,--
2513,13:51,20100,19.77,397193.00,流入,--
2514,13:51,300,19.76,5928.00,流入,--
2515,13:51,600,19.75,11850.00,流出,--
2516,13:51,10200,19.77,201528.00,流入,--
2517,13:51,700,19.76,13832.00,流入,--
2518,13:51,500,19.74,9870.00,流出,--
2519,13:51,1200,19.73,23676.00,流出,--
2520,13:51,4300,19.73,84803.00,平盘,--
2521,13:50,11853,19.72,233965.16,流出,--
2522,13:50,2300,19.73,45380.00,流出,--
2523,13:50,2600,19.73,51294.00,流出,--
2524,13:50,1600,19.73,31568.00,流入,--
2525,13:50,1100,19.73,21724.00,流出,--
2526,13:50,1200,19.74,23688.00,流入,--
2527,13:50,12700,19.76,250777.00,流出,--
2528,13:50,2600,19.75,51364.00,流出,--
2529,13:50,100,19.77,1977.00,流入,--
2530,13:50,4200,19.76,83018.00,流出,--
2531,13:50,3100,19.77,61288.00,流出,--
2532,13:50,7100,19.78,140438.00,流出,--
2533,13:50,3900,19.79,77171.00,流出,--
2534,13:50,16400,19.80,324724.00,流出,--
2535,13:50,13600,19.80,269280.00,流出,--
2536,13:49,200,19.80,3961.00,流出,--
2537,13:49,23500,19.80,465300.00,流出,--
2538,13:49,1100,19.80,21780.00,流出,--
2539,13:49,2100,19.80,41580.00,流出,--
2540,13:49,500,19.81,9905.00,流出,--
2541,13:49,12800,19.81,253568.00,流出,--
2542,13:49,3900,19.81,77259.00,流出,--
2543,13:49,27547,19.82,545981.54,流出,--
2544,13:49,1000,19.83,19830.00,流入,--
2545,13:49,1900,19.83,37677.00,流出,--
2546,13:49,1000,19.83,19831.00,流出,--
2547,13:49,16100,19.83,319263.00,流出,--
2548,13:49,1500,19.84,29755.00,流入,--
2549,13:49,600,19.83,11898.00,流出,--
2550,13:49,99600,19.84,1976127.00,流出,--
2551,13:48,500,19.85,9925.00,流出,--
2552,13:48,100,19.85,1985.00,流出,--
2553,13:48,100,19.86,1986.00,流入,--
2554,13:48,1000,19.85,19850.00,流出,--
2555,13:48,3900,19.85,77415.00,流出,--
2556,13:48,1600,19.86,31776.00,流入,--
2557,13:48,12900,19.85,256065.00,流出,--
2558,13:48,1500,19.85,29775.00,流出,--
2559,13:48,1200,19.85,23820.00,流出,--
2560,13:48,3400,19.86,67494.00,流入,--
2561,13:48,1100,19.86,21846.00,流入,--
2562,13:47,4800,19.85,95280.00,流出,--
2563,13:47,2000,19.86,39720.00,流入,--
2564,13:47,100,19.86,1986.00,流入,--
2565,13:47,1000,19.85,19850.00,流出,--
2566,13:47,5100,19.85,101235.00,流出,--
2567,13:47,1700,19.86,33762.00,流出,--
2568,13:47,400,19.86,7944.00,流出,--
2569,13:47,300,19.86,5958.00,流入,--
2570,13:47,4000,19.85,79400.00,流出,--
2571,13:47,3000,19.86,59560.00,流入,--
2572,13:46,2000,19.86,39720.00,流入,--
2573,13:46,500,19.86,9930.00,流入,--
2574,13:46,1100,19.86,21845.00,流入,--
2575,13:46,1100,19.86,21845.00,流入,--
2576,13:46,2000,19.86,39720.00,流入,--
2577,13:46,1100,19.86,21840.00,流入,--
2578,13:46,400,19.86,7944.00,流入,--
2579,13:46,300,19.86,5958.00,流入,--
2580,13:46,5300,19.85,105208.00,流出,--
2581,13:45,1000,19.86,19860.00,流入,--
2582,13:45,500,19.86,9930.00,流出,--
2583,13:45,200,19.86,3972.00,流出,--
2584,13:45,100,19.86,1986.00,流出,--
2585,13:45,500,19.86,9931.00,流出,--
2586,13:45,900,19.87,17883.00,流入,--
2587,13:45,4000,19.86,79440.00,流出,--
2588,13:44,400,19.87,7948.00,流出,--
2589,13:44,400,19.87,7948.00,流出,--
2590,13:44,500,19.87,9935.00,流出,--
2591,13:44,500,19.88,9940.00,流入,--
2592,13:44,800,19.88,15904.00,流入,--
2593,13:44,2000,19.88,39760.00,流出,--
2594,13:43,500,19.89,9945.00,流入,--
2595,13:43,3700,19.88,73561.00,流出,--
2596,13:43,300,19.89,5967.00,流入,--
2597,13:43,300,19.88,5964.00,流出,--
2598,13:43,200,19.89,3978.00,流入,--
2599,13:43,300,19.88,5964.00,流出,--
2600,13:43,500,19.89,9945.00,流入,--
2601,13:43,1800,19.88,35794.00,流出,--
2602,13:43,200,19.88,3976.00,流出,--
2603,13:43,1100,19.89,21879.00,流入,--
2604,13:42,1100,19.89,21879.00,流出,--
2605,13:42,4600,19.90,91540.00,流入,--
2606,13:42,1000,19.89,19890.00,流入,--
2607,13:42,1000,19.88,19880.00,流出,--
2608,13:42,2800,19.89,55686.00,流入,--
2609,13:42,100,19.89,1989.00,流入,--
2610,13:42,1100,19.88,21868.00,流入,--
2611,13:42,500,19.87,9935.00,流入,--
2612,13:42,500,19.87,9935.00,流入,--
2613,13:41,3800,19.85,75430.00,流入,--
2614,13:41,5300,19.85,105201.00,流入,--
2615,13:41,5100,19.85,101235.00,流入,--
2616,13:41,1000,19.85,19850.00,流入,--
2617,13:41,17100,19.85,339435.00,流入,--
2618,13:41,100,19.84,1984.00,流出,--
2619,13:41,26400,19.84,523776.00,流入,--
2620,13:41,2000,19.83,39678.00,流出,--
2621,13:41,1500,19.84,29760.00,流入,--
2622,13:41,1100,19.84,21824.00,流入,--
2623,13:41,200,19.84,3968.00,流入,--
2624,13:41,11600,19.84,230032.00,流入,--
2625,13:41,6200,19.83,123007.00,流出,--
2626,13:41,1100,19.84,21824.00,流入,--
2627,13:41,1000,19.84,19840.00,流入,--
2628,13:41,2200,19.84,43648.00,流入,--
2629,13:41,1100,19.84,21824.00,流入,--
2630,13:41,500,19.84,9920.00,流入,--
2631,13:40,1300,19.84,25789.00,流入,--
2632,13:40,4400,19.83,87262.00,流出,--
2633,13:40,5200,19.84,103168.00,流入,--
2634,13:40,1900,19.84,37696.00,流入,--
2635,13:40,1900,19.83,37690.00,流出,--
2636,13:40,9500,19.83,188405.00,流出,--
2637,13:40,700,19.83,13881.00,流出,--
2638,13:40,300,19.84,5952.00,流入,--
2639,13:40,600,19.84,11904.00,流入,--
2640,13:40,400,19.84,7936.00,流入,--
2641,13:40,700,19.84,13888.00,流入,--
2642,13:40,1800,19.84,35695.00,流入,--
2643,13:40,1200,19.84,23808.00,流入,--
2644,13:40,2200,19.84,43648.00,流出,--
2645,13:39,6000,19.83,119005.00,流出,--
2646,13:39,1100,19.85,21835.00,流入,--
2647,13:39,7500,19.83,148753.00,流出,--
2648,13:39,300,19.84,5952.00,流出,--
2649,13:39,2700,19.85,53578.00,流入,--
2650,13:39,4700,19.84,93233.00,流出,--
2651,13:39,1600,19.84,31744.00,流入,--
2652,13:39,5000,19.84,99200.00,流入,--
2653,13:39,1900,19.84,37696.00,流入,--
2654,13:39,4100,19.84,81344.00,流入,--
2655,13:39,4900,19.83,97167.00,流出,--
2656,13:39,500,19.84,9920.00,流入,--
2657,13:39,1500,19.84,29760.00,流入,--
2658,13:39,6753,19.85,133909.46,流入,--
2659,13:39,1100,19.85,21830.00,流入,--
2660,13:38,8700,19.84,172608.00,流出,--
2661,13:38,200,19.85,3970.00,流入,--
2662,13:38,18100,19.84,358974.00,流出,--
2663,13:38,400,19.84,7936.00,流出,--
2664,13:38,100,19.85,1985.00,流入,--
2665,13:38,23500,19.84,466199.00,流出,--
2666,13:38,4800,19.84,95222.00,流入,--
2667,13:38,900,19.84,17856.00,流入,--
2668,13:38,3900,19.83,77357.00,流出,--
2669,13:38,1000,19.84,19840.00,流入,--
2670,13:38,500,19.84,9920.00,流入,--
2671,13:38,400,19.83,7933.00,流出,--
2672,13:38,2300,19.84,45628.00,流出,--
2673,13:38,5600,19.84,111104.00,流出,--
2674,13:38,1500,19.84,29760.00,流出,--
2675,13:37,5700,19.84,113088.00,流入,--
2676,13:37,800,19.84,15872.00,流入,--
2677,13:37,500,19.84,9920.00,流出,--
2678,13:37,1100,19.84,21824.00,流出,--
2679,13:37,200,19.85,3970.00,流入,--
2680,13:37,10000,19.85,198510.00,流出,--
2681,13:37,500,19.86,9930.00,流入,--
2682,13:37,500,19.86,9930.00,流出,--
2683,13:37,6000,19.87,119210.00,流入,--
2684,13:37,500,19.85,9927.00,流出,--
2685,13:37,100,19.87,1987.00,平盘,--
2686,13:37,3200,19.88,63587.00,流入,--
2687,13:37,900,19.88,17892.00,流入,--
2688,13:37,21300,19.88,422978.00,流出,--
2689,13:37,100,19.90,1990.00,流入,--
2690,13:36,600,19.88,11928.00,流出,--
2691,13:36,1000,19.86,19860.00,流出,--
2692,13:36,2000,19.90,39782.00,流入,--
2693,13:36,2700,19.86,53624.00,流出,--
2694,13:36,2200,19.86,43692.00,流出,--
2695,13:36,2200,19.86,43692.00,流出,--
2696,13:36,6500,19.86,129080.00,流入,--
2697,13:36,3800,19.85,75448.00,流出,--
2698,13:36,1600,19.86,31765.00,流入,--
2699,13:36,3100,19.85,61536.00,流出,--
2700,13:36,5500,19.85,109175.00,流出,--
2701,13:36,700,19.85,13895.00,流出,--
2702,13:36,3300,19.85,65523.00,流出,--
2703,13:36,6500,19.86,129100.00,流出,--
2704,13:36,11500,19.87,228505.00,流出,--
2705,13:36,12100,19.87,240525.00,流出,--
2706,13:35,15200,19.88,302223.00,流出,--
2707,13:35,79800,19.90,1588020.00,流出,--
2708,13:35,3300,19.90,65670.00,流出,--
2709,13:35,400,19.91,7964.00,流入,--
2710,13:35,1800,19.90,35820.00,流出,--
2711,13:35,200,19.90,3980.00,流出,--
2712,13:35,5000,19.90,99529.00,流出,--
2713,13:35,20300,19.91,404173.00,流出,--
2714,13:35,300,19.91,5973.00,流出,--
2715,13:35,200,19.92,3984.00,流入,--
2716,13:35,1400,19.91,27874.00,流出,--
2717,13:35,11247,19.92,224040.24,流出,--
2718,13:35,100,19.92,1992.00,流出,--
2719,13:35,1500,19.92,29880.00,流出,--
2720,13:35,10900,19.92,217128.00,流出,--
2721,13:34,10800,19.93,215244.00,流出,--
2722,13:34,3700,19.93,73741.00,流出,--
2723,13:34,6600,19.94,131604.00,流出,--
2724,13:34,300,19.95,5985.00,流入,--
2725,13:34,9700,19.95,193515.00,流出,--
2726,13:34,1900,19.96,37924.00,流入,--
2727,13:34,9800,19.95,195510.00,流出,--
2728,13:34,100,19.95,1995.00,流出,--
2729,13:34,300,19.96,5988.00,流入,--
2730,13:33,10700,19.95,213465.00,流出,--
2731,13:33,2600,19.95,51870.00,流出,--
2732,13:33,600,19.96,11976.00,流入,--
2733,13:33,8100,19.96,161646.00,流入,--
2734,13:33,500,19.96,9980.00,流入,--
2735,13:33,600,19.95,11970.00,流出,--
2736,13:33,200,19.96,3992.00,流入,--
2737,13:33,2100,19.95,41901.00,流出,--
2738,13:32,2000,19.96,39920.00,流入,--
2739,13:32,1000,19.95,19950.00,流出,--
2740,13:32,100,19.95,1995.00,流出,--
2741,13:32,100,19.95,1995.00,流出,--
2742,13:32,200,19.96,3992.00,流入,--
2743,13:32,100,19.95,1995.00,流出,--
2744,13:32,1500,19.95,29925.00,流出,--
2745,13:32,100,19.96,1996.00,流入,--
2746,13:32,300,19.96,5988.00,流入,--
2747,13:32,300,19.96,5988.00,流入,--
2748,13:32,900,19.95,17955.00,流出,--
2749,13:31,9200,19.95,183540.00,流出,--
2750,13:31,5200,19.96,103792.00,流出,--
2751,13:31,300,19.97,5991.00,流出,--
2752,13:30,700,19.97,13979.00,流出,--
2753,13:30,900,19.97,17973.00,流出,--
2754,13:30,100,19.99,1999.00,流入,--
2755,13:30,100,19.97,1997.00,流出,--
2756,13:30,1400,19.97,27959.00,流出,--
2757,13:30,1200,19.98,23976.00,流入,--
2758,13:29,400,19.97,7989.00,流出,--
2759,13:29,1700,19.97,33949.00,流入,--
2760,13:29,500,19.96,9980.00,流出,--
2761,13:29,600,19.97,11982.00,流入,--
2762,13:29,1300,19.96,25948.00,流出,--
2763,13:29,19700,19.96,393291.00,流出,--
2764,13:29,500,19.98,9990.00,流出,--
2765,13:29,1500,19.98,29970.00,流出,--
2766,13:29,5200,19.98,103896.00,流出,--
2767,13:28,100,19.98,1998.00,流入,--
2768,13:28,500,19.98,9990.00,流出,--
2769,13:28,800,19.98,15984.00,流出,--
2770,13:28,400,19.98,7992.00,流出,--
2771,13:28,3000,19.99,59950.00,平盘,--
2772,13:28,300,19.98,5994.00,流出,--
2773,13:27,3100,19.98,61938.00,流出,--
2774,13:27,2600,19.98,51948.00,流出,--
2775,13:27,400,19.98,7992.00,流出,--
2776,13:26,300,19.98,5994.00,流出,--
2777,13:26,100,19.98,1998.00,流出,--
2778,13:26,11600,19.98,231841.00,流出,--
2779,13:26,5800,19.98,115927.00,流出,--
2780,13:26,2200,20.00,44012.00,流出,--
2781,13:25,1600,20.00,32000.00,流入,--
2782,13:25,800,19.99,15992.00,流出,--
2783,13:25,100,20.00,2000.00,流入,--
2784,13:25,300,20.00,6000.00,流入,--
2785,13:25,1500,20.00,30000.00,流入,--
2786,13:24,200,20.00,4000.00,流入,--
2787,13:24,800,20.00,16000.00,流入,--
2788,13:23,1000,20.00,20000.00,流入,--
2789,13:23,2000,19.99,39980.00,流出,--
2790,13:23,500,19.99,9995.00,流出,--
2791,13:23,1000,20.00,20000.00,流入,--
2792,13:23,1000,19.99,19990.00,流出,--
2793,13:22,4000,19.99,79960.00,流出,--
2794,13:22,5800,19.99,115894.00,流入,--
2795,13:22,800,19.99,15992.00,流入,--
2796,13:22,4300,19.99,85957.00,流出,--
2797,13:22,200,20.00,4000.00,流出,--
2798,13:22,200,20.00,4000.00,流出,--
2799,13:22,1200,20.00,24000.00,平盘,--
2800,13:21,500,20.00,10000.00,平盘,--
2801,13:21,1600,20.02,32028.00,流入,--
2802,13:21,600,19.99,11994.00,流入,--
2803,13:21,400,19.99,7996.00,流出,--
2804,13:21,400,19.99,7996.00,流出,--
2805,13:20,100,19.99,1999.00,流出,--
2806,13:20,2900,19.99,57971.00,流出,--
2807,13:20,100,19.99,1999.00,流出,--
2808,13:20,800,20.01,16007.00,流入,--
2809,13:20,800,20.00,16003.00,流出,--
2810,13:19,3100,20.01,62009.00,流入,--
2811,13:19,2500,20.00,50004.00,流出,--
2812,13:19,600,20.02,12012.00,流入,--
2813,13:19,500,20.02,10010.00,流入,--
2814,13:18,9100,20.03,182273.00,流出,--
2815,13:18,200,20.03,4006.00,流出,--
2816,13:18,8400,20.03,168228.00,流入,--
2817,13:18,4600,20.02,92132.00,流出,--
2818,13:18,2200,20.03,44066.00,流出,--
2819,13:18,7600,20.03,152228.00,流入,--
2820,13:18,1000,20.02,20020.00,流出,--
2821,13:18,800,20.03,16024.00,流入,--
2822,13:18,500,20.03,10015.00,流入,--
2823,13:18,2600,20.02,52052.00,流出,--
2824,13:17,1200,20.03,24036.00,流入,--
2825,13:17,200,20.02,4004.00,流出,--
2826,13:17,700,20.03,14021.00,流入,--
2827,13:17,500,20.03,10015.00,流入,--
2828,13:17,3900,20.03,78091.00,流入,--
2829,13:17,1000,20.02,20020.00,流出,--
2830,13:17,1200,20.03,24025.00,流入,--
2831,13:17,300,20.02,6006.00,流出,--
2832,13:16,1700,20.02,34029.00,流入,--
2833,13:16,2900,20.00,58021.00,流出,--
2834,13:16,100,20.02,2002.00,流入,--
2835,13:16,900,20.02,18018.00,流出,--
2836,13:16,500,20.03,10015.00,流入,--
2837,13:16,2800,20.02,56056.00,流出,--
2838,13:16,4400,20.03,88172.00,流出,--
2839,13:16,1000,20.04,20040.00,流入,--
2840,13:16,100,20.03,2003.00,流出,--
2841,13:16,500,20.03,10015.00,流出,--
2842,13:15,100,20.04,2004.00,流出,--
2843,13:15,2200,20.04,44087.00,流入,--
2844,13:15,300,20.04,6012.00,流入,--
2845,13:15,200,20.04,4008.00,流入,--
2846,13:15,600,20.04,12024.00,流出,--
2847,13:15,6600,20.05,132362.00,流入,--
2848,13:15,1000,20.04,20040.00,流出,--
2849,13:15,500,20.05,10025.00,流入,--
2850,13:15,2000,20.05,40100.00,流入,--
2851,13:15,2800,20.05,56140.00,流出,--
2852,13:15,5600,20.05,112257.00,流入,--
2853,13:15,800,20.04,16032.00,流入,--
2854,13:15,500,20.04,10020.00,流入,--
2855,13:14,3300,20.04,66132.00,流入,--
2856,13:14,200,20.04,4008.00,流入,--
2857,13:14,800,20.04,16032.00,流出,--
2858,13:14,3600,20.05,72180.00,流入,--
2859,13:14,1200,20.05,24060.00,流入,--
2860,13:14,3000,20.05,60150.00,流入,--
2861,13:14,2900,20.05,58135.00,流入,--
2862,13:14,4000,20.05,80200.00,流入,--
2863,13:14,100,20.05,2005.00,流入,--
2864,13:14,1000,20.05,20050.00,流入,--
2865,13:14,1200,20.05,24060.00,流入,--
2866,13:14,400,20.05,8019.00,流入,--
2867,13:13,100,20.04,2004.00,流出,--
2868,13:13,16800,20.05,336732.00,流入,--
2869,13:13,200,20.03,4007.00,流出,--
2870,13:13,500,20.04,10020.00,流入,--
2871,13:13,500,20.04,10020.00,流入,--
2872,13:13,1100,20.03,22043.00,流出,--
2873,13:13,700,20.03,14021.00,流入,--
2874,13:13,1600,20.02,32038.00,流出,--
2875,13:13,2400,20.03,48072.00,流入,--
2876,13:13,400,20.03,8012.00,流入,--
2877,13:13,400,20.03,8012.00,流入,--
2878,13:13,2700,20.03,54074.00,流入,--
2879,13:13,100,20.02,2002.00,流出,--
2880,13:12,1100,20.03,22033.00,流入,--
2881,13:12,1400,20.03,28038.00,流入,--
2882,13:12,3300,20.02,66066.00,流入,--
2883,13:12,5700,20.02,114114.00,流入,--
2884,13:12,14600,20.02,291964.00,流入,--
2885,13:12,30700,19.99,613518.00,流入,--
2886,13:12,9500,19.98,189755.00,流入,--
2887,13:12,24400,19.97,487097.00,流入,--
2888,13:12,7900,19.96,157685.00,流出,--
2889,13:12,5800,19.96,115768.00,流出,--
2890,13:12,1000,19.96,19960.00,流出,--
2891,13:12,4600,19.97,91862.00,流入,--
2892,13:11,500,19.97,9985.00,流入,--
2893,13:11,2500,19.97,49925.00,流出,--
2894,13:11,2100,19.96,41917.00,流出,--
2895,13:10,1000,19.97,19970.00,流入,--
2896,13:10,900,19.97,17973.00,流入,--
2897,13:09,100,19.97,1997.00,流入,--
2898,13:09,5300,19.97,105841.00,流出,--
2899,13:08,1000,19.97,19970.00,流出,--
2900,13:08,3100,19.96,61900.00,流出,--
2901,13:08,100,19.97,1997.00,流入,--
2902,13:08,500,19.97,9985.00,流入,--
2903,13:08,100,19.97,1997.00,流出,--
2904,13:07,600,19.97,11985.00,流出,--
2905,13:07,3400,19.98,67932.00,流入,--
2906,13:06,800,19.96,15972.00,流出,--
2907,13:06,1000,19.98,19980.00,流入,--
2908,13:06,600,19.97,11982.00,流出,--
2909,13:06,1400,19.97,27958.00,流出,--
2910,13:06,7600,19.97,151772.00,流入,--
2911,13:05,1000,19.96,19960.00,流出,--
2912,13:05,2000,19.97,39940.00,流入,--
2913,13:04,100,19.97,1997.00,流入,--
2914,13:04,3500,19.97,69895.00,流出,--
2915,13:04,300,19.97,5991.00,流出,--
2916,13:04,600,19.97,11982.00,流出,--
2917,13:04,600,19.97,11982.00,流出,--
2918,13:03,1000,19.97,19970.00,流出,--
2919,13:03,300,19.97,5991.00,流出,--
2920,13:02,500,19.97,9985.00,流出,--
2921,13:02,9500,19.98,189810.00,流入,--
2922,13:02,1000,19.98,19980.00,流入,--
2923,13:02,900,19.97,17973.00,流出,--
2924,13:01,200,19.97,3994.00,流入,--
2925,13:01,900,19.97,17973.00,流入,--
2926,13:01,1700,19.97,33949.00,流出,--
2927,13:01,300,19.97,5991.00,流入,--
2928,13:01,1000,19.97,19970.00,流入,--
2929,13:01,500,19.96,9982.00,流出,--
2930,13:00,800,19.97,15976.00,流入,--
2931,13:00,900,19.97,17973.00,流出,--
2932,13:00,1500,19.97,29955.00,流出,--
2933,13:00,300,19.98,5994.00,流入,--
2934,13:00,13100,19.97,261556.00,流入,--
2935,11:29,200,19.96,3992.00,流出,--
2936,11:29,7100,19.96,141716.00,流入,--
2937,11:29,1000,19.95,19950.00,平盘,--
2938,11:29,2100,19.96,41916.00,流入,--
2939,11:29,1600,19.95,31920.00,流入,--
2940,11:29,11100,19.94,221334.00,流出,--
2941,11:28,700,19.95,13965.00,流入,--
2942,11:28,2300,19.95,45885.00,流入,--
2943,11:28,700,19.95,13965.00,流入,--
2944,11:28,4800,19.95,95760.00,流出,--
2945,11:28,800,19.95,15960.00,流入,--
2946,11:28,2000,19.95,39895.00,流入,--
2947,11:28,1000,19.95,19950.00,流入,--
2948,11:28,12000,19.95,239400.00,流出,--
2949,11:28,3500,19.95,69840.00,流出,--
2950,11:27,500,19.96,9980.00,流入,--
2951,11:27,500,19.96,9980.00,流入,--
2952,11:27,1000,19.95,19950.00,流出,--
2953,11:27,1700,19.96,33932.00,流入,--
2954,11:27,500,19.95,9975.00,流出,--
2955,11:26,100,19.96,1996.00,流入,--
2956,11:26,600,19.96,11976.00,流入,--
2957,11:26,4700,19.96,93812.00,流出,--
2958,11:26,700,19.96,13972.00,流入,--
2959,11:26,200,19.96,3992.00,流入,--
2960,11:26,2800,19.96,55892.00,流出,--
2961,11:25,1000,19.96,19960.00,流出,--
2962,11:25,500,19.96,9980.00,流出,--
2963,11:24,400,19.95,7980.00,流出,--
2964,11:24,100,19.96,1996.00,流入,--
2965,11:24,400,19.96,7984.00,流入,--
2966,11:24,500,19.95,9975.00,流出,--
2967,11:24,100,19.95,1995.00,流出,--
2968,11:24,700,19.95,13965.00,流出,--
2969,11:23,3600,19.95,71820.00,流出,--
2970,11:23,8000,19.95,159600.00,流出,--
2971,11:23,1400,19.95,27930.00,流出,--
2972,11:23,500,19.95,9975.00,流出,--
2973,11:23,2100,19.96,41916.00,流入,--
2974,11:23,400,19.95,7980.00,流出,--
2975,11:23,300,19.95,5985.00,流出,--
2976,11:23,300,19.96,5988.00,流入,--
2977,11:22,1200,19.95,23940.00,流出,--
2978,11:22,1200,19.96,23952.00,流入,--
2979,11:22,2000,19.96,39920.00,流入,--
2980,11:22,100,19.96,1996.00,流入,--
2981,11:22,1100,19.96,21956.00,流入,--
2982,11:21,600,19.96,11976.00,流入,--
2983,11:21,1500,19.96,29940.00,流入,--
2984,11:21,2700,19.95,53865.00,流出,--
2985,11:21,100,19.96,1996.00,流入,--
2986,11:20,300,19.95,5985.00,流出,--
2987,11:20,500,19.96,9980.00,流入,--
2988,11:20,2000,19.95,39900.00,流出,--
2989,11:20,800,19.96,15968.00,流入,--
2990,11:20,8100,19.95,161595.00,流出,--
2991,11:20,700,19.96,13972.00,流入,--
2992,11:20,5500,19.95,109725.00,流出,--
2993,11:20,700,19.96,13972.00,流入,--
2994,11:20,1700,19.95,33915.00,流出,--
2995,11:19,1000,19.95,19950.00,流出,--
2996,11:19,400,19.95,7980.00,流入,--
2997,11:19,200,19.94,3988.00,流出,--
2998,11:19,1500,19.95,29925.00,流入,--
2999,11:19,300,19.94,5982.00,流出,--
3000,11:19,2000,19.95,39900.00,流入,--
3001,11:18,800,19.95,15964.00,流出,--
3002,11:18,400,19.95,7980.00,流出,--
3003,11:18,1900,19.96,37923.00,流入,--
3004,11:18,2000,19.96,39920.00,流入,--
3005,11:18,2300,19.95,45885.00,流出,--
3006,11:18,300,19.95,5985.00,流出,--
3007,11:17,2200,19.95,43890.00,流入,--
3008,11:17,2400,19.95,47880.00,流入,--
3009,11:17,100,19.95,1995.00,流入,--
3010,11:17,500,19.95,9975.00,流入,--
3011,11:17,15000,19.95,299250.00,流出,--
3012,11:16,1900,19.95,37905.00,流出,--
3013,11:16,5000,19.95,99750.00,流出,--
3014,11:16,2400,19.97,47910.00,流入,--
3015,11:16,5000,19.96,99800.00,流入,--
3016,11:16,1500,19.96,29940.00,流入,--
3017,11:16,5000,19.95,99750.00,流出,--
3018,11:16,600,19.96,11976.00,流出,--
3019,11:16,12100,19.96,241536.00,流出,--
3020,11:15,3400,19.97,67899.00,流出,--
3021,11:15,1900,19.97,37943.00,流出,--
3022,11:15,4000,19.97,79880.00,流出,--
3023,11:15,500,19.97,9985.00,流出,--
3024,11:15,400,19.97,7988.00,流出,--
3025,11:15,1000,19.97,19970.00,流出,--
3026,11:14,400,19.97,7988.00,流出,--
3027,11:14,2900,19.97,57913.00,流出,--
3028,11:13,2200,19.96,43925.00,流出,--
3029,11:13,1700,19.97,33949.00,流入,--
3030,11:13,800,19.97,15976.00,流出,--
3031,11:13,3700,19.98,73926.00,流出,--
3032,11:13,1000,19.98,19980.00,流出,--
3033,11:13,1700,19.98,33966.00,流出,--
3034,11:13,1000,19.98,19980.00,流出,--
3035,11:13,2800,19.99,55972.00,流出,--
3036,11:12,100,20.00,2000.00,流入,--
3037,11:12,2500,19.99,49975.00,流入,--
3038,11:12,2000,19.98,39960.00,流出,--
3039,11:12,1000,19.98,19980.00,流入,--
3040,11:11,200,19.97,3994.00,流出,--
3041,11:11,7100,19.95,141665.00,流出,--
3042,11:11,1900,19.96,37914.00,流入,--
3043,11:11,300,19.95,5985.00,流出,--
3044,11:10,1200,19.96,23957.00,流出,--
3045,11:10,500,19.96,9980.00,流出,--
3046,11:10,1000,19.96,19960.00,流出,--
3047,11:10,3300,19.96,65868.00,流出,--
3048,11:10,100,19.96,1996.00,流出,--
3049,11:10,500,19.96,9980.00,流出,--
3050,11:10,1500,19.96,29950.00,流出,--
3051,11:09,500,19.96,9980.00,流出,--
3052,11:09,5000,19.97,99850.00,流入,--
3053,11:09,1600,19.97,31952.00,流入,--
3054,11:09,1400,19.97,27954.00,流入,--
3055,11:09,3500,19.96,69855.00,流入,--
3056,11:09,4500,19.95,89775.00,流出,--
3057,11:08,6300,19.96,125748.00,流出,--
3058,11:08,100,19.96,1996.00,流出,--
3059,11:08,4700,19.96,93812.00,流入,--
3060,11:08,600,19.95,11970.00,流出,--
3061,11:08,2200,19.96,43912.00,流出,--
3062,11:07,2000,19.97,39940.00,流入,--
3063,11:07,7000,19.96,139720.00,流出,--
3064,11:07,900,19.97,17969.00,流入,--
3065,11:07,3000,19.97,59910.00,流入,--
3066,11:07,700,19.97,13979.00,流入,--
3067,11:07,2100,19.97,41938.00,流出,--
3068,11:07,1300,19.97,25961.00,流出,--
3069,11:07,200,19.97,3994.00,流出,--
3070,11:07,5100,19.97,101847.00,流出,--
3071,11:06,1900,19.97,37943.00,流入,--
3072,11:06,3500,19.96,69880.00,流出,--
3073,11:06,5800,19.97,115882.00,流出,--
3074,11:06,4700,19.97,93859.00,流出,--
